id,city,state,zip,date,community_policing_description,lat,lng,count
5532, NOVI, MI,48375,7/3/19,Public Relations,42.477223,-83.454587,1
5533, NOVI, MI,48375,7/3/19,Public Relations,42.468959,-83.522221,1
5534, NOVI, MI,48375,7/3/19,Public Relations,42.468959,-83.522221,1
5535, NOVI, MI,48375,7/3/19,Public Relations,42.488863,-83.502099,1
5536, NOVI, MI,48375,7/3/19,Public Relations,42.472288,-83.476241,1
5537, NOVI, MI,48375,7/3/19,Public Relations,42.468959,-83.522221,1
5538, NOVI, MI,48375,7/3/19,Community Preparedness Check,42.468959,-83.522221,1
5539, NOVI, MI,48375,7/3/19,Public Relations,42.443062,-83.435775,1
5540, NOVI, MI,48375,7/3/19,Public Relations,42.488863,-83.502099,1
5541, NOVI, MI,48375,7/2/19,Public Relations,42.460286,-83.46797,1
5542, NOVI, MI,48375,7/2/19,Public Relations,42.491988,-83.480578,1
5543, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5544, NOVI, MI,48375,7/2/19,Public Relations,42.461859,-83.439209,1
5545, NOVI, MI,48375,7/2/19,Public Relations,42.479658,-83.475605,1
5546, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5547, NOVI, MI,48375,7/2/19,Community Preparedness Check,42.508257,-83.454752,1
5548, NOVI, MI,48375,7/2/19,Public Relations,42.485126,-83.499838,1
5549, NOVI, MI,48375,7/2/19,Public Relations,42.488863,-83.502099,1
5550, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5551, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5552, NOVI, MI,48375,7/2/19,Community Preparedness Check,42.512892,-83.449649,1
5553, NOVI, MI,48375,7/2/19,Public Relations,42.482091,-83.474305,1
5554, NOVI, MI,48375,7/2/19,Community Preparedness Check,42.509873,-83.466336,1
5555, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5556, NOVI, MI,48375,7/2/19,Public Relations,42.512892,-83.449649,1
5557, NOVI, MI,48375,7/2/19,Public Relations,42.488863,-83.502099,1
5558, NOVI, MI,48375,7/2/19,Public Relations,42.463683,-83.5018,1
5559, NOVI, MI,48375,7/2/19,Public Relations,42.491899,-83.471475,1
5560, NOVI, MI,48375,7/2/19,Public Relations,42.492789,-83.487852,1
5561, NOVI, MI,48375,7/2/19,Public Relations,42.514256,-83.461199,1
5562, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5563, NOVI, MI,48375,7/2/19,Community Preparedness Check,42.47843,-83.495453,1
5564, NOVI, MI,48375,7/2/19,Public Relations,42.472468,-83.474906,1
5565, NOVI, MI,48375,7/2/19,Public Relations,42.49097,-83.476249,1
5566, NOVI, MI,48375,7/2/19,Public Relations,42.445211,-83.473754,1
5567, NOVI, MI,48375,7/2/19,Public Relations,42.483814,-83.474698,1
5568, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5569, NOVI, MI,48375,7/2/19,Public Relations,42.452329,-83.43987,1
5570, NOVI, MI,48375,7/2/19,Public Relations,42.443062,-83.435775,1
5571, NOVI, MI,48375,7/2/19,Public Relations,42.491556,-83.489345,1
5572, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5573, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5574, NOVI, MI,48375,7/2/19,Public Relations,42.479658,-83.475605,1
5575, NOVI, MI,48375,7/2/19,Public Relations,42.484682,-83.46844,1
5576, NOVI, MI,48375,7/2/19,Public Relations,42.484913,-83.549752,1
5577, NOVI, MI,48375,7/2/19,Public Relations,42.443062,-83.435775,1
5578, NOVI, MI,48375,7/2/19,Public Relations,42.468959,-83.522221,1
5579, NOVI, MI,48375,7/2/19,Public Relations,42.484915,-83.535195,1
5580, NOVI, MI,48375,7/2/19,Public Relations,42.503196,-83.473024,1
5581, NOVI, MI,48375,7/2/19,Public Relations,42.488863,-83.502099,1
5582, NOVI, MI,48375,7/2/19,Public Relations,42.443062,-83.435775,1
5583, NOVI, MI,48375,7/2/19,Public Relations,42.488863,-83.502099,1
5584, NOVI, MI,48375,7/1/19,Public Relations,42.468959,-83.522221,1
5585, NOVI, MI,48375,7/1/19,Public Relations,42.468957,-83.435115,1
5586, NOVI, MI,48375,7/1/19,Public Relations,42.44864,-83.43778,1
5587, NOVI, MI,48375,7/1/19,Public Relations,42.468959,-83.522221,1
5588, NOVI, MI,48375,7/1/19,Public Relations,42.4461,-83.455837,1
5589, NOVI, MI,48375,7/1/19,Public Relations,42.491899,-83.471475,1
5590, NOVI, MI,48375,7/1/19,Community Preparedness Check,42.468514,-83.439433,1
5591, NOVI, MI,48375,7/1/19,Public Relations,42.482083,-83.4715,1
5592, NOVI, MI,48375,7/1/19,Public Relations,42.463683,-83.5018,1
5593, NOVI, MI,48375,7/1/19,Public Relations,42.49097,-83.476249,1
5594, NOVI, MI,48375,7/1/19,Public Relations,42.491916,-83.518468,1
5595, NOVI, MI,48375,7/1/19,Public Relations,42.449782,-83.467187,1
5596, NOVI, MI,48375,7/1/19,Public Relations,42.482091,-83.474305,1
5597, NOVI, MI,48375,7/1/19,Public Relations,42.44864,-83.43778,1
5598, NOVI, MI,48375,7/1/19,Public Relations,42.468959,-83.522221,1
5599, NOVI, MI,48375,7/1/19,Public Relations,42.468959,-83.522221,1
5600, NOVI, MI,48375,7/1/19,Public Relations,42.444532,-83.466231,1
5601, NOVI, MI,48375,7/1/19,Public Relations,42.512999,-83.482556,1
5602, NOVI, MI,48375,7/1/19,Public Relations,42.506889,-83.447644,1
5603, NOVI, MI,48375,7/1/19,Public Relations,42.491348,-83.514615,1
5604, NOVI, MI,48375,7/1/19,Public Relations,42.452418,-83.517295,1
5605, NOVI, MI,48375,7/1/19,Public Relations,42.523733,-83.513396,1
5606, NOVI, MI,48375,7/1/19,Public Relations,42.465061,-83.461523,1
5607, NOVI, MI,48375,7/1/19,Community Preparedness Check,42.468959,-83.522221,1
5608, NOVI, MI,48375,7/1/19,Public Relations,42.468959,-83.522221,1
5609, NOVI, MI,48375,7/1/19,Public Relations,42.474027,-83.4596,1
5610, NOVI, MI,48375,7/1/19,Public Relations,42.458782,-83.440735,1
5611, NOVI, MI,48375,7/1/19,Public Relations,42.44864,-83.43778,1
5612, NOVI, MI,48375,7/1/19,Public Relations,42.482091,-83.474305,1
5613, NOVI, MI,48375,7/1/19,Public Relations,42.443062,-83.435775,1
5614, NOVI, MI,48375,7/1/19,Community Preparedness Check,42.484082,-83.457421,1
5615, NOVI, MI,48375,7/1/19,Public Relations,42.47843,-83.495453,1
5616, NOVI, MI,48375,7/1/19,Public Relations,42.493133,-83.534663,1
5617, NOVI, MI,48375,7/1/19,Community Preparedness Check,42.450681,-83.504154,1
5618, NOVI, MI,48375,7/1/19,Public Relations,42.49015,-83.514953,1
5619, NOVI, MI,48375,6/30/19,Public Relations,42.44864,-83.43778,1
5620, NOVI, MI,48375,6/30/19,Public Relations,42.473913,-83.497865,1
5621, NOVI, MI,48375,6/30/19,Public Relations,42.461427,-83.446007,1
5622, NOVI, MI,48375,6/30/19,Public Relations,42.468959,-83.522221,1
5623, NOVI, MI,48375,6/30/19,Public Relations,42.482796,-83.475072,1
5624, NOVI, MI,48375,6/30/19,Public Relations,42.511415,-83.477982,1
5625, NOVI, MI,48375,6/30/19,Public Relations,42.511415,-83.477982,1
5626, NOVI, MI,48375,6/30/19,Public Relations,42.488863,-83.502099,1
5627, NOVI, MI,48375,6/30/19,Public Relations,42.48273,-83.479753,1
5628, NOVI, MI,48375,6/30/19,Public Relations,42.492271,-83.475934,1
5629, NOVI, MI,48375,6/30/19,Public Relations,42.493759,-83.47675,1
5630, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.484082,-83.457421,1
5631, NOVI, MI,48375,6/30/19,Public Relations,42.468959,-83.522221,1
5632, NOVI, MI,48375,6/30/19,Public Relations,42.483814,-83.474698,1
5633, NOVI, MI,48375,6/30/19,Public Relations,42.492812,-83.463784,1
5634, NOVI, MI,48375,6/30/19,Public Relations,42.491899,-83.471475,1
5635, NOVI, MI,48375,6/30/19,Public Relations,42.468959,-83.522221,1
5636, NOVI, MI,48375,6/30/19,Public Relations,42.468959,-83.522221,1
5637, NOVI, MI,48375,6/30/19,Public Relations,42.44864,-83.43778,1
5638, NOVI, MI,48375,6/30/19,Public Relations,42.483814,-83.474698,1
5639, NOVI, MI,48375,6/30/19,Public Relations,42.503898,-83.443508,1
5640, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.512892,-83.449649,1
5641, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.468959,-83.522221,1
5642, NOVI, MI,48375,6/30/19,Public Relations,42.468959,-83.522221,1
5643, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.476463,-83.497671,1
5644, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.466458,-83.49223,1
5645, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.463211,-83.490985,1
5646, NOVI, MI,48375,6/30/19,Public Relations,42.624728,-83.212215,1
5647, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.468959,-83.522221,1
5648, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.521202,-83.469492,1
5649, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.481261,-83.516392,1
5650, NOVI, MI,48375,6/30/19,Public Relations,42.523733,-83.513396,1
5651, NOVI, MI,48375,6/30/19,Public Relations,42.522439,-83.49899,1
5652, NOVI, MI,48375,6/30/19,Community Preparedness Check,42.450681,-83.504154,1
5653, NOVI, MI,48375,6/30/19,Public Relations,42.468959,-83.522221,1
5654, NOVI, MI,48375,6/30/19,Public Relations,42.492585,-83.426366,1
5655, NOVI, MI,48375,6/30/19,Public Relations,42.44864,-83.43778,1
5656, NOVI, MI,48375,6/29/19,Public Relations,42.468959,-83.522221,1
5657, NOVI, MI,48375,6/29/19,Public Relations,42.477373,-83.464742,1
5658, NOVI, MI,48375,6/29/19,Community Preparedness Check,42.468959,-83.522221,1
5659, NOVI, MI,48375,6/29/19,Community Preparedness Check,42.511415,-83.477982,1
5660, NOVI, MI,48375,6/29/19,Public Relations,42.517728,-83.438945,1
5661, NOVI, MI,48375,6/29/19,Public Relations,42.511415,-83.477982,1
5662, NOVI, MI,48375,6/29/19,Public Relations,42.468959,-83.522221,1
5663, NOVI, MI,48375,6/29/19,Public Relations,42.468959,-83.522221,1
5664, NOVI, MI,48375,6/29/19,Public Relations,42.44864,-83.43778,1
5665, NOVI, MI,48375,6/29/19,Public Relations,42.468959,-83.522221,1
5666, NOVI, MI,48375,6/29/19,Public Relations,42.468959,-83.522221,1
5667, NOVI, MI,48375,6/29/19,Public Relations,42.511415,-83.477982,1
5668, NOVI, MI,48375,6/29/19,Public Relations,42.511415,-83.477982,1
5669, NOVI, MI,48375,6/29/19,Community Preparedness Check,42.466458,-83.49223,1
5670, NOVI, MI,48375,6/29/19,Public Relations,42.492812,-83.463784,1
5671, NOVI, MI,48375,6/29/19,Public Relations,42.449782,-83.467187,1
5672, NOVI, MI,48375,6/29/19,Public Relations,42.491899,-83.471475,1
5673, NOVI, MI,48375,6/29/19,Public Relations,42.494318,-83.481153,1
5674, NOVI, MI,48375,6/29/19,Public Relations,42.468959,-83.522221,1
5675, NOVI, MI,48375,6/29/19,Public Relations,42.48073,-83.454373,1
5676, NOVI, MI,48375,6/29/19,Public Relations,42.468959,-83.522221,1
5677, NOVI, MI,48375,6/29/19,Public Relations,42.463683,-83.5018,1
5678, NOVI, MI,48375,6/29/19,Public Relations,42.452418,-83.517295,1
5679, NOVI, MI,48375,6/29/19,Public Relations,42.477962,-83.467555,1
5680, NOVI, MI,48375,6/29/19,Community Preparedness Check,42.461427,-83.446007,1
5681, NOVI, MI,48375,6/29/19,Community Preparedness Check,42.463211,-83.490985,1
5682, NOVI, MI,48375,6/29/19,Community Preparedness Check,42.465061,-83.461523,1
5683, NOVI, MI,48375,6/29/19,Community Preparedness Check,42.498061,-83.437746,1
5684, NOVI, MI,48375,6/29/19,Community Preparedness Check,42.511415,-83.477982,1
5685, NOVI, MI,48375,6/29/19,Public Relations,42.524377,-83.515541,1
5686, NOVI, MI,48375,6/29/19,Public Relations,42.523733,-83.513396,1
5687, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5688, NOVI, MI,48375,6/28/19,Community Preparedness Check,42.511415,-83.477982,1
5689, NOVI, MI,48375,6/28/19,Public Relations,42.587252,-83.411771,1
5690, NOVI, MI,48375,6/28/19,Public Relations,42.456723,-83.46638,1
5691, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5692, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5693, NOVI, MI,48375,6/28/19,Public Relations,42.483814,-83.474698,1
5694, NOVI, MI,48375,6/28/19,Public Relations,42.44864,-83.43778,1
5695, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5696, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5697, NOVI, MI,48375,6/28/19,Public Relations,42.479658,-83.475605,1
5698, NOVI, MI,48375,6/28/19,Public Relations,42.440775,-83.437282,1
5699, NOVI, MI,48375,6/28/19,Public Relations,42.44864,-83.43778,1
5700, NOVI, MI,48375,6/28/19,Public Relations,42.492812,-83.463784,1
5701, NOVI, MI,48375,6/28/19,Public Relations,42.48073,-83.454373,1
5702, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5703, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5704, NOVI, MI,48375,6/28/19,Community Preparedness Check,42.468959,-83.522221,1
5705, NOVI, MI,48375,6/28/19,Public Relations,42.443062,-83.435775,1
5706, NOVI, MI,48375,6/28/19,Community Preparedness Check,42.482707,-83.498033,1
5707, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5708, NOVI, MI,48375,6/28/19,Public Relations,42.443062,-83.435775,1
5709, NOVI, MI,48375,6/28/19,Public Relations,42.472468,-83.474906,1
5710, NOVI, MI,48375,6/28/19,Public Relations,42.451826,-83.512518,1
5711, NOVI, MI,48375,6/28/19,Public Relations,42.491988,-83.480578,1
5712, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5713, NOVI, MI,48375,6/28/19,Public Relations,42.483257,-83.455162,1
5714, NOVI, MI,48375,6/28/19,Public Relations,42.468959,-83.522221,1
5715, NOVI, MI,48375,6/28/19,Public Relations,42.443062,-83.435775,1
5716, NOVI, MI,48375,6/27/19,Public Relations,42.468959,-83.522221,1
5717, NOVI, MI,48375,6/27/19,Public Relations,42.480185,-83.469211,1
5718, NOVI, MI,48375,6/27/19,Public Relations,42.478468,-83.553825,1
5719, NOVI, MI,48375,6/27/19,Community Preparedness Check,42.450681,-83.504154,1
5720, NOVI, MI,48375,6/27/19,Public Relations,42.484082,-83.457421,1
5721, NOVI, MI,48375,6/27/19,Public Relations,42.483257,-83.455162,1
5722, NOVI, MI,48375,6/27/19,Public Relations,42.468959,-83.522221,1
5723, NOVI, MI,48375,6/27/19,Public Relations,42.452418,-83.517295,1
5724, NOVI, MI,48375,6/27/19,Public Relations,42.503898,-83.443508,1
5725, NOVI, MI,48375,6/27/19,Community Preparedness Check,42.512892,-83.449649,1
5726, NOVI, MI,48375,6/27/19,Public Relations,42.512999,-83.482556,1
5727, NOVI TWP, MI,48167,6/27/19,Public Relations,42.468959,-83.522221,1
5728, NOVI, MI,48375,6/27/19,Public Relations,42.514256,-83.461199,1
5729, NOVI, MI,48375,6/27/19,Public Relations,42.468959,-83.522221,1
5730, NOVI, MI,48375,6/27/19,Community Preparedness Check,42.468959,-83.522221,1
5731, NOVI, MI,48375,6/27/19,Community Preparedness Check,42.521202,-83.469492,1
5732, NOVI, MI,48375,6/27/19,Community Preparedness Check,42.508257,-83.454752,1
5733, NOVI, MI,48375,6/27/19,Public Relations,42.509873,-83.466336,1
5734, NOVI, MI,48375,6/27/19,Public Relations,42.443062,-83.435775,1
5735, NOVI, MI,48375,6/27/19,Public Relations,42.477373,-83.464742,1
5736, NOVI, MI,48375,6/27/19,Public Relations,42.491899,-83.471475,1
5737, NOVI, MI,48375,6/27/19,Public Relations,42.472468,-83.474906,1
5738, NOVI, MI,48375,6/27/19,Public Relations,42.456255,-83.43745,1
5739, NOVI, MI,48375,6/27/19,Public Relations,42.461859,-83.439209,1
5740, NOVI, MI,48375,6/27/19,Public Relations,42.44864,-83.43778,1
5741, NOVI, MI,48375,6/27/19,Public Relations,42.488863,-83.502099,1
5742, NOVI, MI,48375,6/27/19,Public Relations,42.443062,-83.435775,1
5743, NOVI, MI,48375,6/27/19,Public Relations,42.473145,-83.436427,1
5744, NOVI, MI,48375,6/27/19,Public Relations,42.468959,-83.522221,1
5745, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.466032,-83.475875,1
5746, NOVI, MI,48375,6/26/19,Public Relations,42.491366,-83.533539,1
5747, NOVI, MI,48375,6/26/19,Public Relations,42.460286,-83.46797,1
5748, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.468514,-83.439433,1
5749, NOVI, MI,48375,6/26/19,Public Relations,42.468959,-83.522221,1
5750, NOVI, MI,48375,6/26/19,Public Relations,42.512999,-83.482556,1
5751, NOVI, MI,48375,6/26/19,Public Relations,42.468959,-83.522221,1
5752, NOVI, MI,48375,6/26/19,Public Relations,42.444532,-83.466231,1
5753, NOVI, MI,48375,6/26/19,Public Relations,42.491988,-83.480578,1
5754, NOVI, MI,48375,6/26/19,Public Relations,42.452418,-83.517295,1
5755, NOVI, MI,48375,6/26/19,Public Relations,42.457135,-83.467742,1
5756, NOVI, MI,48375,6/26/19,Public Relations,42.468959,-83.522221,1
5757, NOVI, MI,48375,6/26/19,Public Relations,42.466458,-83.49223,1
5758, NOVI, MI,48375,6/26/19,Public Relations,42.488863,-83.502099,1
5759, NOVI, MI,48375,6/26/19,Public Relations,42.483257,-83.455162,1
5760, NOVI, MI,48375,6/26/19,Public Relations,42.463683,-83.5018,1
5761, NOVI, MI,48375,6/26/19,Public Relations,42.448825,-83.473321,1
5762, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.484082,-83.457421,1
5763, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.493266,-83.528514,1
5764, NOVI, MI,48375,6/26/19,Public Relations,42.497816,-83.481183,1
5765, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.47843,-83.495453,1
5766, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.450681,-83.504154,1
5767, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.484082,-83.457421,1
5768, NOVI, MI,48375,6/26/19,Public Relations,42.468959,-83.522221,1
5769, NOVI, MI,48375,6/26/19,Public Relations,42.486346,-83.499512,1
5770, NOVI, MI,48375,6/26/19,Public Relations,42.512413,-83.466586,1
5771, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.521202,-83.469492,1
5772, NOVI, MI,48375,6/26/19,Public Relations,42.468959,-83.522221,1
5773, NOVI, MI,48375,6/26/19,Public Relations,42.468959,-83.522221,1
5774, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.484082,-83.457421,1
5775, NOVI, MI,48375,6/26/19,Public Relations,42.468959,-83.522221,1
5776, NOVI, MI,48375,6/26/19,Public Relations,42.482392,-83.468976,1
5777, NOVI, MI,48375,6/26/19,Public Relations,42.513226,-83.444024,1
5778, NOVI, MI,48375,6/26/19,Community Preparedness Check,42.508257,-83.454752,1
5779, NOVI, MI,48375,6/25/19,Public Relations,42.44864,-83.43778,1
5780, NOVI, MI,48375,6/25/19,Community Preparedness Check,42.484082,-83.457421,1
5781, NOVI, MI,48375,6/25/19,Public Relations,42.508739,-83.476777,1
5782, NOVI, MI,48375,6/25/19,Public Relations,42.512865,-83.46466,1
5783, NOVI, MI,48375,6/25/19,Public Relations,42.587252,-83.411771,1
5784, NOVI, MI,48375,6/25/19,Community Preparedness Check,42.484082,-83.457421,1
5785, NOVI, MI,48375,6/25/19,Public Relations,42.468959,-83.522221,1
5786, NOVI, MI,48375,6/25/19,Public Relations,42.491988,-83.480578,1
5787, NOVI, MI,48375,6/25/19,Public Relations,42.509067,-83.463226,1
5788, NOVI, MI,48375,6/25/19,Public Relations,42.468959,-83.522221,1
5789, NOVI, MI,48375,6/25/19,Public Relations,42.512892,-83.449649,1
5790, NOVI, MI,48375,6/25/19,Public Relations,42.484082,-83.457421,1
5791, NOVI, MI,48375,6/25/19,Community Preparedness Check,42.512892,-83.449649,1
5792, NOVI, MI,48375,6/25/19,Public Relations,42.468959,-83.522221,1
5793, NOVI, MI,48375,6/25/19,Public Relations,42.488863,-83.502099,1
5794, NOVI, MI,48375,6/25/19,Public Relations,42.468959,-83.522221,1
5795, NOVI, MI,48375,6/25/19,Public Relations,42.468959,-83.522221,1
5796, NOVI, MI,48375,6/25/19,Public Relations,42.468959,-83.522221,1
5797, NOVI, MI,48375,6/25/19,Community Preparedness Check,42.468959,-83.522221,1
5798, NOVI, MI,48375,6/25/19,Community Preparedness Check,42.461427,-83.446007,1
5799, NOVI, MI,48375,6/25/19,Public Relations,42.491171,-83.473102,1
5800, NOVI, MI,48375,6/25/19,Public Relations,42.468959,-83.522221,1
5801, NOVI, MI,48375,6/25/19,Community Preparedness Check,42.468959,-83.522221,1
5802, NOVI, MI,48375,6/25/19,Community Preparedness Check,42.468959,-83.522221,1
5803, NOVI, MI,48375,6/25/19,Public Relations,42.486346,-83.499512,1
5804, NOVI, MI,48375,6/25/19,Public Relations,42.491348,-83.514615,1
5805, NOVI, MI,48375,6/25/19,Public Relations,42.477223,-83.454587,1
5806, NOVI, MI,48375,6/25/19,Public Relations,42.507652,-83.437778,1
5807, NOVI, MI,48375,6/25/19,Public Relations,42.468959,-83.522221,1
5808, NOVI, MI,48375,6/25/19,Public Relations,42.479651,-83.44239,1
5809, NOVI, MI,48375,6/24/19,Community Preparedness Check,42.461427,-83.446007,1
5810, NOVI, MI,48375,6/24/19,Public Relations,42.493051,-83.521021,1
5811, NOVI, MI,48375,6/24/19,Public Relations,42.440775,-83.437282,1
5812, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5813, NOVI, MI,48375,6/24/19,Public Relations,42.472186,-83.469057,1
5814, NOVI, MI,48375,6/24/19,Public Relations,42.492585,-83.426366,1
5815, NOVI, MI,48375,6/24/19,Public Relations,42.522968,-83.517014,1
5816, NOVI, MI,48375,6/24/19,Public Relations,42.44864,-83.43778,1
5817, NOVI, MI,48375,6/24/19,Public Relations,42.514256,-83.461199,1
5818, NOVI, MI,48375,6/24/19,Community Preparedness Check,42.511415,-83.477982,1
5819, NOVI, MI,48375,6/24/19,Public Relations,42.491804,-83.482403,1
5820, NOVI, MI,48375,6/24/19,Public Relations,42.488863,-83.502099,1
5821, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5822, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5823, NOVI, MI,48375,6/24/19,Public Relations,42.512892,-83.449649,1
5824, NOVI, MI,48375,6/24/19,Public Relations,42.525376,-83.466127,1
5825, NOVI, MI,48375,6/24/19,Public Relations,42.512865,-83.46466,1
5826, NOVI, MI,48375,6/24/19,Public Relations,42.492812,-83.463784,1
5827, NOVI, MI,48375,6/24/19,Public Relations,42.482707,-83.498033,1
5828, NOVI, MI,48375,6/24/19,Public Relations,42.516729,-83.447827,1
5829, NOVI, MI,48375,6/24/19,Public Relations,42.461427,-83.446007,1
5830, NOVI, MI,48375,6/24/19,Public Relations,42.491899,-83.471475,1
5831, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5832, NOVI, MI,48375,6/24/19,Public Relations,42.452418,-83.517295,1
5833, NOVI, MI,48375,6/24/19,Public Relations,42.488863,-83.502099,1
5834, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5835, NOVI, MI,48375,6/24/19,Public Relations,42.470672,-83.456985,1
5836, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5837, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5838, NOVI, MI,48375,6/24/19,Public Relations,42.488863,-83.502099,1
5839, NOVI, MI,48375,6/24/19,Community Preparedness Check,42.468959,-83.522221,1
5840, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5841, NOVI, MI,48375,6/24/19,Public Relations,42.48073,-83.454373,1
5842, NOVI, MI,48375,6/24/19,Public Relations,42.472468,-83.474906,1
5843, NOVI, MI,48375,6/24/19,Public Relations,42.491366,-83.533539,1
5844, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5845, NOVI, MI,48375,6/24/19,Community Preparedness Check,42.508257,-83.454752,1
5846, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5847, NOVI, MI,48375,6/24/19,Public Relations,42.468959,-83.522221,1
5848, NOVI, MI,48375,6/24/19,Public Relations,42.488863,-83.502099,1
5849, NOVI, MI,48375,6/24/19,Public Relations,42.468591,-83.435804,1
5850, NOVI, MI,48375,6/23/19,Public Relations,42.491899,-83.471475,1
5851, NOVI, MI,48375,6/23/19,Public Relations,42.468959,-83.522221,1
5852, NOVI, MI,48375,6/23/19,Public Relations,42.468959,-83.522221,1
5853, NOVI, MI,48375,6/23/19,Public Relations,42.466098,-83.474534,1
5854, NOVI, MI,48375,6/23/19,Public Relations,42.468959,-83.522221,1
5855, NOVI, MI,48375,6/23/19,Public Relations,42.493133,-83.534663,1
5856, NOVI, MI,48375,6/23/19,Public Relations,42.489376,-83.540248,1
5857, NOVI, MI,48375,6/23/19,Public Relations,42.452418,-83.517295,1
5858, NOVI, MI,48375,6/23/19,Public Relations,42.491988,-83.480578,1
5859, NOVI, MI,48375,6/23/19,Public Relations,42.463683,-83.5018,1
5860, NOVI, MI,48375,6/23/19,Community Preparedness Check,42.508257,-83.454752,1
5861, NOVI, MI,48375,6/23/19,Public Relations,42.482091,-83.474305,1
5862, NOVI, MI,48375,6/23/19,Public Relations,42.479051,-83.441926,1
5863, NOVI, MI,48375,6/23/19,Public Relations,42.457135,-83.467742,1
5864, NOVI, MI,48375,6/23/19,Public Relations,42.463885,-83.496953,1
5865, NOVI, MI,48375,6/23/19,Public Relations,42.503898,-83.443508,1
5866, NOVI, MI,48375,6/23/19,Public Relations,42.522439,-83.49899,1
5867, NOVI, MI,48375,6/23/19,Public Relations,42.491899,-83.471475,1
5868, NOVI, MI,48375,6/23/19,Public Relations,42.488863,-83.502099,1
5869, NOVI, MI,48375,6/23/19,Public Relations,42.468959,-83.522221,1
5870, NOVI, MI,48375,6/23/19,Public Relations,42.440775,-83.437282,1
5871, NOVI, MI,48375,6/23/19,Public Relations,42.468959,-83.522221,1
5872, NOVI, MI,48375,6/23/19,Public Relations,42.482707,-83.498033,1
5873, NOVI, MI,48375,6/23/19,Public Relations,42.468959,-83.522221,1
5874, NOVI, MI,48375,6/23/19,Public Relations,42.488863,-83.502099,1
5875, NOVI, MI,48375,6/23/19,Community Preparedness Check,42.512892,-83.449649,1
5876, NOVI, MI,48375,6/23/19,Public Relations,42.512865,-83.46466,1
5877, NOVI, MI,48375,6/23/19,Public Relations,42.472468,-83.474906,1
5878, NOVI, MI,48375,6/23/19,Public Relations,42.463211,-83.490985,1
5879, NOVI, MI,48375,6/23/19,Public Relations,42.472468,-83.474906,1
5880, NOVI, MI,48375,6/23/19,Public Relations,42.468959,-83.522221,1
5881, NOVI, MI,48375,6/23/19,Public Relations,42.488863,-83.502099,1
5882, NOVI, MI,48375,6/23/19,Public Relations,42.468959,-83.522221,1
5883, NOVI, MI,48375,6/23/19,Public Relations,42.468959,-83.522221,1
